line_number,book_number,original_text
2068,4,"Und er gelobt' Apollon, dem lykischen bogenberühmten,"
2069,4,"Eine Dankhekatombe der Erstlingslämmer zu opfern,"
2070,4,Heimgekehrt in sein Haus zur heiligen Stadt Zeleia;
2071,4,"Fassend dann zog er die Kerbe zugleich, und die Nerve des Rindes,"
2072,4,"Daß die Senne der Brust annaht', und das Eisen dem Bogen."
2073,4,Als er nunmehr kreisförmig den mächtigen Bogen gekrümmet;
2074,4,"Schwirrte das Horn, und tönte die Senn', und sprang das Geschoß hin,"
2075,4,Scharfgespitzt in den Haufen hineinzufliegen verlangend.
2076,4,"Doch nicht dein, Menelaos, vergaßen die seligen Götter,"
2077,4,"Ewig an Macht, vor allen des Zeus siegprangende Tochter,"
2078,4,Welche vor dich hintretend das Todesgeschoß dir entfernte.
2079,4,"Gleich so wehrete sie's vom Leibe dir, wie wenn die Mutter"
2080,4,"Wehrt' vom Sohne die Flieg', indem süßschlummernd er daliegt."
2081,4,"Aber dorthin lenkt' es die Herrscherin, wo sich des Gurtes"
2082,4,"Goldene Spang' ihm schloß, und zwiefach hemmte der Harnisch."
2083,4,"Stürmend traf das Geschoß den festanliegenden Leibgurt,"
2084,4,"Sieh' und hinein in den Gurt, den künstlichen, bohrte die Spitze;"
2085,4,Auch in das Kunstgeschmeide des Harnisches drang sie geheftet;
2086,4,"Und in das Blech, das er trug zur Schutzwehr gegen Geschosse,"
2087,4,Welches am meisten ihn schirmt'; allein sie durchdrang ihm auch dieses;
2088,4,"Und nun ritzte der Pfeil die obere Haut des Atreiden,"
2089,4,Daß ihm sogleich vorströmte das dunkelnde Blut aus der Wunde.
2090,4,"Wie wenn ein Elfenbein die Mäonerin, oder die Karin,"
2091,4,"Schön mit Purpur gefärbt, zum Wangenschmucke des Rosses;"
2092,4,"Dort nun liegt's im Gemach, und viel der reisigen Männer"
2093,4,"Wünschten es wegzutragen; doch Königen hegt sie das Kleinod,"
2094,4,"Beides ein Schmuck dem Rosse zu sein, und Ehre dem Lenker:"
2095,4,"Also umfloß, Menelaos, das färbende Blut dir die Schenkel,"
2096,4,"Stattlich von Wuchs, und die Bein' und zierlichen Knöchel hinunter."
2097,4,"Schauer durchdrang alsbald den Herrscher des Volks Agamemnon,"
2098,4,"Als er sah, wie das Blut ihm schwarz hinfloß aus der Wunde;"
2099,4,"Schauer durchdrang ihn selber, den streitbaren Held Menelaos."
2100,4,Aber sobald er die Schnur auswärts und die Haken erblickte;
2101,4,Ward von neuem mit Mut sein männliches Herz ihm erfüllet.
2102,4,"Schwer aufseufzend begann der Völkerfürst Agamemnon,"
2103,4,Haltend die Hand Menelaos; es seufzten umher die Genossen:
2104,4,"O du teurer Bruder, zum Tode dir schloß ich das Bündnis,"
2105,4,"Dich allein hinstellend, für uns mit den Troern zu kämpfen!"
2106,4,"Denn dich trafen die Troer, das heilige Bündnis zertretend!"
2107,4,"Aber umsonst ist nimmer der Eidschwur, oder der Lämmer"
2108,4,"Blut, noch der lautere Wein, und der Handschlag, dem wir vertrauet."
2109,4,Wenn auch jetzo sogleich der Olympier nicht es vollendet;
2110,4,"Doch vollendet er spät! und hoch ihm werden sie büßen,"
2111,4,"Werden mit eigenem Haupte, mit Weib und Kindern es büßen!"
2112,4,Denn das erkenn' ich gewiß in des Herzens Geist und Empfindung:
2113,4,"Einst wird kommen der Tag, da die heilige Ilios hinsinkt,"
2114,4,"Priamos selbst, und das Volk des lanzenkundigen Königs!"
2115,4,Dann wird Zeus der Kronid' aus strahlender Höhe des Äthers
2116,4,"Gegen sie all' erschüttern das Graun der umnachteten Ägis,"
2117,4,Zürnend ob solchem Betrug! Geschehn wird dieses unfehlbar!
2118,4,"Aber in bitteren Schmerz versenkst du mich, o Menelaos,"
2119,4,"Wenn du stirbst, und das Maß der Lebenstage nun füllest!"
2120,4,Siehe voll Schmach dann kehrt' ich zur wasserdürftigen Argos!
2121,4,Denn alsbald gedächten des Vaterlands die Achaier;
2122,4,"Und wir verließen den Ruhm dem Priamos hier und den Troern,"
2123,4,"Helena, Argos Kind; es moderten deine Gebeine"
2124,4,"Liegend in Trojas Gefild', am unvollendeten Werke!"
2125,4,"Mancher vielleicht dann spräche der übermütigen Troer,"
2126,4,Fröhlich das Grab umhüpfend dem rühmlichen Held Menelaos:
2127,4,"Daß doch so bei allen den Zorn vollend' Agamemnon,"
2128,4,Wie er jetzo umsonst herführte das Volk der Achaier!
2129,4,"Denn schon kehret' er heim zum lieben Lande der Väter,"
2130,4,"Leer die sämtlichen Schiff', und verließ den Held Menelaos!"
2131,4,Also spräche man einst! Dann reiße sich weit mir die Erd' auf!
2132,4,Doch ihn tröstete so der bräunliche Held Menelaos:
2133,4,"Sei getrost, und schrecke noch nicht das Volk der Achaier."
2134,4,Nicht zum Tod' hat jetzo das scharfe Geschoß mich verwundet;
2135,4,"Sondern mich schützte der Gurt von getriebener Pracht, und darunter"
2136,4,"Auch die Bind' und das Blech, das Erzarbeiter gebildet."
2137,4,Ihm antwortete drauf der Herrscher des Volks Agamemnon:
2138,4,"Möcht' es doch also sein, du geliebtester, o Menelaos!"
2139,4,"Aber es prüfe der Arzt die blutende Wund', und lege"
2140,4,"Linderung drauf, um vielleicht die dunkele Qual zu bezähmen."
2141,4,"Sprach's, und rief Talthybios schnell, den göttlichen Herold:"
2142,4,"Auf, Talthybios, eil' und rufe mir schleunig Machaon,"
2143,4,"Ihn, Asklepios Sohn, des unvergleichbaren Arztes,"
2144,4,"Anzuschaun Menelaos, den streitbaren Fürsten Achaias;"
2145,4,Diesen traf mit Geschoß ein bogenkundiger Troer
2146,4,"Oder ein Lykier jetzt, zum Ruhme sich, uns zur Betrübnis."
2147,4,Jener sprach's; da gehorchte des Königes Worte der Herold;
2148,4,"Schnell durchging er die Scharen der erzumschirmten Achaier,"
2149,4,"Schauete forschend umher, und fand den Helden Machaon"
2150,4,"Stehend, und rings um den Herrscher die starke geschildete Heerschar"
2151,4,"Seines Volks, das ihm folgt' aus der rossenährenden Trikka."
2152,4,"Nahe trat er hinan, und sprach die geflügelten Worte:"
2153,4,"Auf, Asklepios Sohn, dich ruft der Fürst Agamemnon,"
2154,4,"Anzuschaun Menelaos, den streitbaren Sohn des Atreus;"
2155,4,Diesen traf mit Geschoß ein bogenkundiger Troer
2156,4,"Oder ein Lykier jetzt, zum Ruhme sich, uns zur Betrübnis."
2157,4,Jener sprach's; ihm aber das Herz im Busen erregt' er;
2158,4,Schnell durchwandelten sie das Gedräng' in den Scharen Achaias.
2159,4,"Als sie nunmehr hinkamen, wo Atreus Sohn Menelaos"
2160,4,"Blutend stand, und um jenen die Edelsten alle versammelt"
2161,4,"Rings, er selbst in der Mitte, der götterähnliche Streiter;"
2162,4,Zog er sofort das Geschoß aus dem festanliegenden Leibgurt;
2163,4,"Und wie er auszog, bogen die spitzigen Haken sich rückwärts."
2164,4,"Hierauf löst' er den Gurt von getriebener Pracht, und darunter"
2165,4,"Auch die Bind', und das Blech, das Erzarbeiter gebildet."
2166,4,"Als er die Wunde geschaut, wo das herbe Geschoß ihm hineindrang;"
2167,4,"Sog er das quellende Blut, und legt' ihm lindernde Salb' auf,"
2168,4,"Kundig, die einst dem Vater verliehn der gewogene Cheiron."
2169,4,Während sie dort umeilten den Rufer im Streit Menelaos;
2170,4,Zogen bereits die Troer heran in geschildeten Schlachtreihn.
2171,4,"Jen' auch hüllten sich wieder in Wehr, und entbrannten von Streitlust."
2172,4,"Jetzt nicht hättest du schlummern gesehn Agamemnon den Herrscher,"
2173,4,"Nicht hinab sich schmiegen, und nicht unwillig zu kämpfen;"
2174,4,Sondern gefaßt hineilen zur männerehrenden Feldschlacht.
2175,4,Denn dort ließ er die Ross' und den erzumschimmerten Wagen;
2176,4,"Und sein Genoß hielt jene, die mutig schnaubenden abwärts,"
2177,4,"Held Eurymedon, Sohn von Piräos' Sohn Ptolemäos."
2178,4,"Ihm gebot er mit Ernst, daß er nahete, würden ihm etwa"
2179,4,"Matt die Glieder vom Gang, die Ordnungen rings zu durchwalten."
2180,4,"Selbst dann eilt' er zu Fuß, und umging die Scharen der Männer."
2181,4,"Wo er nunmehr streitfertig erfand Gaultummler Achaias,"
2182,4,"Nahe trat er hinan, und sprach die ermunternden Worte:"
2183,4,"Nun, Argeier, gedenkt rastlos des stürmenden Mutes!"
2184,4,Denn nicht wird dem Betruge mit Hilf' erscheinen Kronion;
2185,4,"Sondern welche zuerst nun beleidigten wider den Eidschwur,"
2186,4,"Deren Leichname sollen, ein Raub der Geier, vermodern;"
2187,4,Aber die blühenden Weiber und noch unmündigen Kinder
2188,4,"Führen wir selbst in Schiffen, nachdem die Stadt wir erobert!"
2189,4,"Die er alsdann saumselig erfand zur traurigen Feldschlacht,"
2190,4,"Solche straft' er mit Ernst, und rief die zürnenden Worte:"
2191,4,"Arges Volk, Pfeilkühne, Verworfene, schämt ihr euch gar nicht?"
2192,4,"Warum steht ihr dort so betäubt, wie die Jungen der Hindin,"
2193,4,"Die, nachdem sie ermattet vom Lauf durch ein weites Gefilde,"
2194,4,"Dastehn, nichts im Herzen von Kraft und Stärke noch fühlend?"
2195,4,"Also steht ihr jetzo betäubt, und starrt vor der Feldschlacht!"
2196,4,"Säumt ihr, bis erst die Troer herannahn, wo wir die Schiffe"
2197,4,"Stellten mit prangendem Steuer, am Strand der grauen Gewässer;"
2198,4,"Dort zu sehn, ob schirmend Kronions Hand euch bedecke?"
2199,4,So mit Herrschergebot umwandelt' er jegliche Heerschar.
2200,4,"Jetzo erreicht' er die Kreter, im Gang durch der Männer Getümmel."
2201,4,"Jen' um Idomeneus her, den feurigen, standen gewappnet;"
2202,4,"Aber Idomeneus selber voran, in der Stärke des Ebers;"
2203,4,"Und Meriones folgte, die hinteren Reihn ihm erregend."
2204,4,"Diese sah mit Freude der Völkerfürst Agamemnon,"
2205,4,Und zu Idomeneus schnell mit freundlicher Rede begann er:
2206,4,"Du, Idomeneus, bist mir geehrt vor den Reisigen allen,"
2207,4,"Du im Kriege sowohl, als sonst in jedem Geschäfte,"
2208,4,"Auch am Mahl, wann festlich den edleren Helden von Argos"
2209,4,Funkelnder Ehrenwein in vollen Krügen gemischt wird.
2210,4,Denn obgleich die andern der hauptumlockten Achaier
2211,4,Trinken beschiedenes Maß; doch steht dein Becher beständig
2212,4,"Angefüllt, wie der meine, nach Herzenswunsche zu trinken."
2213,4,"Auf denn, gestürmt in die Schlacht, wie du immer vordem dich gerühmet!"
2214,4,"Aber Idomeneus rief, der Kreter Fürst, ihm entgegen:"
2215,4,"Atreus' Sohn, dir bleib' ich ein treugesinnter Genosse"
2216,4,"Immerdar, wie zuerst ich angelobt und beteuert."
2217,4,"Nur die anderen reize der hauptumlockten Achaier,"
2218,4,Schleunig den Kampf zu beginnen; dieweil sie kränkten das Bündnis;
2219,4,Trojas Volk! Nun möge sie Tod und Jammer in Zukunft
2220,4,"Treffen, dieweil sie zuerst nun beleidigten wider den Eidschwur!"
2221,4,Jener sprach's; und vorbei ging freudiges Muts Agamemnon.
2222,4,"Jetzo erreicht' er die Ajas, im Gang durch der Männer Getümmel."
2223,4,"Beide standen in Wehr, und es folgt' ein Gewölke des Fußvolks."
2224,4,Also schaut von der Warte die finstere Wolke der Geißhirt
2225,4,"Über das Meer aufziehn, von Zephyros Hauche getragen;"
2226,4,Siehe schwärzer denn Pech dem Fernestehenden scheint sie
2227,4,"Über das Meer annahend, und führt unermeßlichen Sturmwind;"
2228,4,"Jener erstarrt vor dem Blick, und treibt die Herd' in die Felskluft:"
2229,4,Also zog mit den Ajas Gewühl streitfertiger Jugend
2230,4,"Dort zur blutigen Schlacht in dichtgeordneten Haufen,"
2231,4,"Schwarz einher, von Schilden umstarrt und spitzigen Lanzen."
2232,4,Diese sah mit Freude der Völkerfürst Agamemnon;
2233,4,"Und er begann zu ihnen, und sprach die geflügelten Worte:"
2234,4,"Ajas beid', Heerführer der erzumschirmten Achaier,"
2235,4,"Ihr dort braucht, zu erregen das Volk, nicht meines Gebotes;"
2236,4,Denn schon selbst ermahnt ihr die Eurigen tapfer zu kämpfen.
2237,4,"Wenn doch, o Vater Zeus, und Pallas Athen', und Apollon,"
2238,4,Solch ein Mut nun allen das Herz im Busen beseelte!
2239,4,"Bald dann neigte sich uns des herrschenden Priamos Feste,"
2240,4,Unter unseren Händen besiegt und zu Boden getrümmert!
2241,4,"Dieses gesagt, verließ er sie dort, und eilte zu andern;"
2242,4,"Wo er den Nestor fand, den tönenden Redner von Pylos,"
2243,4,"Emsig die Freund' anordnend, und wohl ermahnend zur Feldschlacht:"
2244,4,"Jen' um Pelagon her, und Chromios, und den Alastor,"
2245,4,"Auch um Hämon den Held, und den völkerweidenden Bias."
2246,4,Erst die Reisigen stellt' er mit Rossen zugleich und Geschirren:
2247,4,"Hinten sodann die Männer zu Fuß, die vielen und tapfern,"
2248,4,"Mauer zu sein des Gefechts; und die Feigen gedrängt in die Mitte,"
2249,4,"Daß, wer sogar nicht wollte, die Not ihn zwänge zu streiten."
2250,4,"Erst die Reisigen nun ermahnet' er, jedem gebietend,"
2251,4,"Wohl zu hemmen die Rosse, nicht wild durcheinander zu tummeln."
2252,4,"Keiner, auf Wagenkund' und Männerstärke vertrauend,"
2253,4,Wag' allein vor andern zum Kampfe sich gegen die Troer;
2254,4,Keiner auch weiche zurück: denn also schwächt ihr euch selber.
2255,4,"Welcher Mann vom Geschirr hinkommt auf des anderen Wagen,"
2256,4,Strecke die Lanze daher; denn weit heilsamer ist solches.
2257,4,"Das war der Alten Gebrauch, die Städt' und Mauren zertrümmert,"
2258,4,Solchen Sinn und Mut im tapferen Herzen bewahrend.
2259,4,"Also ermahnte der Greis, vorlängst wohlkundig des Krieges."
2260,4,Ihn auch sah mit Freude der Völkerfürst Agamemnon;
2261,4,"Und er begann zu jenem, und sprach die geflügelten Worte:"
2262,4,"Möchten, o Greis, wie der Mut dein Herz noch füllet im Busen,"
2263,4,"So dir folgen die Knie', und fest die Stärke dir dauern!"
2264,4,"Aber dich drückt des Alters gemeinsame Last! O ihr Götter,"
2265,4,"Daß sie ein anderer trüg', und du ein Jüngling einhergingst!"
2266,4,Ihm antwortete drauf der gerenische reisige Nestor:
2267,4,"Atreus Sohn, ja gerne verlangt' ich selber noch jetzo"
2268,4,"Der zu sein, wie ich einst den Held Ereuthalion hinwarf!"
2269,4,Doch nicht alles zugleich verliehn ja die Götter den Menschen.
2270,4,"War ich ein Jüngling vordem, so naht mir jetzo das Alter."
2271,4,"Aber auch so begleit' ich die Reisigen noch, und ermahne"
2272,4,Andre mit Rat und Worten; denn das ist die Ehre der Alten.
2273,4,"Speere laß hinschwingen die Jünglinge, welche der Jahre"
2274,4,"Weniger zählen denn ich, und noch vertrauen der Stärke!"
2275,4,Jener sprach's; und vorbei ging freudiges Muts Agamemnon;
2276,4,"Fand dann Peteos Sohn, den Rossetummler Menestheus,"
2277,4,"Stehn, und umher die Athener geschart, wohlkundig des Feldrufs."
2278,4,"Aber zunächst ihm stand der erfindungsreiche Odysseus,"
2279,4,Welchem umher Kephallener in unverächtlichen Schlachtreihn
2280,4,"Standen. Denn nicht ertönte noch beider Volke der Aufruhr,"
2281,4,Weil nur jüngst miteinander erregt andrängten die Scharen
2282,4,Rossebezähmender Troer und Danaer. Aber erwartend
2283,4,"Standen sie, wann vorrückend ein anderer Zug der Achaier"
2284,4,"Stürmt' in der Troer Volk, und dort anhöbe das Treffen."
2285,4,Diese schalt erblickend der Völkerfürst Agamemnon;
2286,4,"Und er begann zu ihnen, und sprach die geflügelten Worte:"
2287,4,"O du, Peteos Sohn, des gottbeseligten Herrschers!"
2288,4,"Und du, reichlich geschmückt mit Betörungen, sinnend auf Vorteil!"
2289,4,"Warum also geschmiegt entfernt ihr euch, harrend der andern?"
2290,4,"Wohl euch beiden geziemt' es, zugleich mit den ersten der Kämpfer"
2291,4,"Dazustehn, und der flammenden Schlacht euch entgegen zu stürzen!"
2292,4,"Seid doch ihr die ersten zum Mahle mir immer gerufen,"
2293,4,Rüsteten wir den Edlen ein Ehrenmahl wir Achaier!
2294,4,"Freud' ist's dann, zu schmausen gebratenes Fleisch, und zu trinken"
2295,4,"Becher des süßen Weins, des erlabenden, weil euch gelüstet!"
2296,4,"Doch nun säht ihr mit Freude, wenn auch zehn Scharen Achaias"
2297,4,Euch zuvor eindrängen mit grausamem Erz in die Feldschlacht!
2298,4,Finster schaut' und begann der erfindungsreiche Odysseus:
2299,4,"Welch ein Wort, o Atreid', ist dir aus den Lippen entflohen?"
2300,4,Wie doch nennst du zur Schlacht saumselig uns? Wann wir Achaier
2301,4,Gegen die reisigen Troer die Wut des Ares erregen;
2302,4,"Wirst du schaun, so du willst, und solcherlei Dinge dich kümmern,"
2303,4,Auch Telemachos Vater gemischt in das Vordergetümmel
2304,4,Troischer Reisigen dort! Du schwatzest da nichtige Worte!
2305,4,"Lächelnd erwiderte drauf der Herrscher des Volks Agamemnon,"
2306,4,"Als er zürnen ihn sah, und wendete also die Rede:"
2307,4,"Edler Laertiad', erfindungsreicher Odysseus,"
2308,4,"Weder Tadel von mir verdienest du, weder Ermahnung."
2309,4,"Denn ich weiß, wie das Herz in deinem Busen beständig"
2310,4,Milde Gedanken mir hegt; du gleichst an Gesinnung mir selber.
2311,4,"Komm, dies wollen hinfort wir berichtigen, wenn ja ein hartes"
2312,4,Wort entfiel; das mögen die Himmlischen alles vereiteln!
2313,4,"Dieses gesagt, verließ er sie dort, und eilte zu andern."
2314,4,"Tydeus Sohn nun fand er, den stolzen Held Diomedes,"
2315,4,Stehn auf rossebespanntem und wohlgefügetem Wagen;
2316,4,"Neben ihm Sthenelos auch, den kapaneïschen Sprößling."
2317,4,Ihn auch schalt erblickend der Völkerfürst Agamemnon;
2318,4,"Und er begann zu jenem, und sprach die geflügelten Worte:"
2319,4,"Wehe mir, Tydeus Sohn, des feurigen Rossebezähmers,"
2320,4,Wie du erbebst! wie du bang' umschaust nach den Pfaden des Treffens!
2321,4,"Nie hat Tydeus wahrlich so gar zu verzagen geliebet,"
2322,4,Sondern weit den Genossen voraus in die Feinde zu sprengen.
2323,4,"Also erzählt, wer ihn sah in der Kriegsarbeit: denn ich selber"
2324,4,"Traf und erblickt' ihn nie; doch strebet' er, sagt man, vor andern."
2325,4,"Vormals kam, sich entfernend vom Krieg, der Held in Mykene"
2326,4,"Gastlich, samt Polyneikes dem Göttlichen, Volk zu versammeln,"
2327,4,Weil sie mit Streit bezogen die heiligen Mauern von Thebe;
2328,4,Und sie fleheten sehr um rühmliche Bundesgenossen.
2329,4,"Jen' auch wollten gewähren, und billigten, was sie gefodert;"
2330,4,Doch Zeus wendete solches durch unglückdrohende Zeichen.
2331,4,"Als sie nunmehr uns verlassen, und fort des Weges gewandelt,"
2332,4,"Und den Asopos erreicht, von Gras und Binsen umufert;"
2333,4,Sendeten dort die Achaier den Tydeus wieder mit Botschaft.
2334,4,"Jener enteilt', und fand die versammelten Kadmeionen"
2335,4,Fröhlich am Mahl im Palaste der heiligen Macht Eteokles.
2336,4,"Doch er erblödete nicht, der Rossebändiger Tydeus,"
2337,4,"Fremdling zwar, und allein, von vielen umringt der Kadmeier;"
2338,4,Sondern rief zu Kämpfen hervor; und in jeglichem siegt' er
2339,4,Sonder Müh: so mächtig als Helferin naht' ihm Athene.
2340,4,"Jene, von Zorn ihm entbrannt, die kadmeiischen Sporner der Rosse"
2341,4,"Legeten Hinterhalt, auf dem Heimweg seiner zu harren,"
2342,4,"Jünglinge fünfzig an Zahl; und zween Anführer geboten,"
2343,4,"Mäon der Hämonid', unsterblichen Göttern vergleichbar,"
2344,4,"Und Autophonos Sohn, der trotzende Held Lykophontes."
2345,4,Aber es ward auch jenen ein schmähliches Ende von Tydeus;
